Part_id	Sc_id	answer	meanfixationduration	numfixations	stddevfixationduration	sumfixationduration
25	seg9	1.0	119.3333333	6	37.12501403	716
25	seg5	1.0	179.3076923	13	133.1186092	2331
25	seg4	1.0	290.6666667	69	284.2370421	20056
25	seg7	1.0	143.8181818	11	75.36022582	1582
25	seg6	1.0	121.2	15	56.38160794	1818
25	seg1	0.0	170.2898551	69	70.31548684	11750
25	seg10	0.0	154.75	24	121.6303202	3714
25	seg3	0.0	132.4210526	19	63.37570143	2516
25	seg2	0.0	127.4117647	17	64.65974291	2166
25	seg15	1.0	159.7058824	17	39.52809872	2715
25	seg13	1.0	169.75	16	85.37251705	2716
25	seg11	1.0	136.0833333	12	62.90896501	1633
25	seg12	1.0	136.0833333	12	62.90896501	1633
25	seg17	1.0	165.3793103	29	77.42111829	4796
