Part_id	Sc_id	answer	endpupilsize	maxpupilsize	maxpupilvelocity	meanpupilsize	meanpupilvelocity	minpupilsize	minpupilvelocity	startpupilsize	stddevpupilsize	stddevpupilvelocity
3	seg15	1.0	1374.0	4150.5	0.015610928	3640.599112	0.001000247	1374.0	0	3796.0	377.6216409	0.001329032
3	seg13	1.0	3223.0	4230.0	0.006185072	3814.512121	0.000942055	3223.0	0	4028.0	262.2246462	0.000861726
3	seg14	1.0	2379.0	4179.0	0.015610928	3743.957096	0.001031334	1686.0	0	4165.0	322.3539966	0.001344469
3	seg17	0.0	3476.0	3768.5	0.058721105	3364.8375	0.000679308	1440.0	0	3341.5	146.9305147	0.002660365
4	seg9	0.0	3625.0	3930.5	0.042632401	3490.691244	0.000984731	2622.0	0	3303.5	246.0026515	0.002158771
4	seg8	1.0	3748.5	4090.5	0.038546983	3331.053957	0.000988073	2296.5	0	4039.0	243.9876187	0.002219365
4	seg5	0.0	3418.5	3910.0	0.028761859	3390.162791	0.000893712	2888.0	0	3653.0	140.2992415	0.001658781
4	seg7	0.0	3748.5	4090.5	0.038546983	3331.053957	0.000988073	2296.5	0	4039.0	243.9876187	0.002219365
4	seg6	0.0	3305.5	4126.0	0.038546983	3476.11237	0.000945894	2296.5	0	3339.0	265.5553676	0.002168562
4	seg10	0.0	3084.0	3930.5	0.026238367	3592.937765	0.000980906	2967.0	0	3457.5	158.49459	0.001833177
4	seg3	1.0	3829.5	4252.5	0.112698889	3706.882432	0.001085135	1686.0	0	3755.5	205.2346071	0.00470057
4	seg2	0.0	3483.0	4183.0	0.07506155	3752.096	0.001183918	1753.0	0	3680.5	181.0411679	0.003770976
4	seg15	0.0	3694.5	4035.0	0.090068452	3530.624553	0.000997934	2141.0	0	3455.5	245.1791896	0.003787582
4	seg13	1.0	3069.0	3887.5	0.108916241	3445.478051	0.001121023	1388.0	0	3284.0	266.6303491	0.005238731
4	seg14	0.0	3714.5	4035.0	0.090068452	3479.189448	0.000958496	2141.0	0	3443.5	209.1010803	0.003731881
4	seg17	0.0	3500.5	4039.0	0.022275593	3381.11786	0.000708513	2840.0	0	3423.5	308.2930328	0.001245901
5	seg9	1.0	4533.0	4842.0	0.077874512	4052.524205	0.001262203	2154.0	0	4541.0	352.2314989	0.004640628
5	seg8	1.0	3886.5	4842.0	0.083098169	4348.699083	0.001662061	2030.0	0	4055.0	351.8630135	0.006113765
5	seg5	1.0	4456.0	4859.0	0.031045457	4289.991354	0.001312233	3137.0	0	4605.0	214.1243155	0.002434569
5	seg7	1.0	3886.5	4842.0	0.083098169	4348.699083	0.001662061	2030.0	0	4055.0	351.8630135	0.006113765
5	seg6	1.0	4055.0	4804.0	0.043953405	4215.49514	0.001111074	3249.5	0	4467.0	264.9223491	0.00245453
5	seg10	0.0	4126.0	4932.0	0.077874512	4209.287184	0.001381348	2306.0	0	4514.0	298.7830193	0.004909204
5	seg3	1.0	3745.0	4954.0	0.040831032	4311.093863	0.001252092	2188.0	0	4820.0	265.3046832	0.003022331
5	seg2	1.0	4774.0	4981.0	0.024798847	4285.554717	0.000956538	3612.0	0	4346.5	329.9504718	0.001920812
5	seg15	1.0	3945.0	4780.0	0.071990393	4128.535647	0.001764584	2632.0	0	4617.0	216.4877157	0.005106981
5	seg13	1.0	3850.5	4994.0	0.059024859	4038.42635	0.000955017	2593.0	0	4333.0	202.5762786	0.002714669
5	seg14	1.0	4649.5	4780.0	0.071990393	4102.815545	0.001634252	2632.0	0	4107.5	213.2662741	0.005278101
