Part_id	Sc_id	enddistance	endpupilsize	length	maxdistance	maxpupilsize	maxpupilvelocity	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	mindistance	minpupilsize	minpupilvelocity	numfixations	numsamples	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	sumabspathangles	sumfixationduration	sumrelpathangles	answer
4	seg13	619.2	3069.0	29994717	621.8	3887.5	0.108916241	1.522348095	612.7865591	209.5802469	365.8055386	3441.895161	0.000982013	1.525357546	593.0	1388.0	0	81	1802	615.3	3400.0	1.17038124	4.900447421	101.4168211	230.8997788	0.004476504	1.085030196	121.7878476	16976	120.5032462	1.0
4	seg14	615.25	3714.5	29994766	635.8	4035.0	0.108916241	1.708334957	617.8996464	222.702381	435.4684746	3357.605375	0.001042363	1.485640679	600.05	1388.0	0	84	1802	616.95	3741.5	1.106540437	5.762466398	115.666094	266.231949	0.004873756	1.054402675	141.7918014	18707	121.8225357	0.0
4	seg17	566.1	3500.5	29992337	605.35	4039.0	0.022275593	1.546583635	568.514171	240.2555556	443.7989972	3427.672558	0.000762858	1.665538238	463.8	2840.0	0	90	1800	591.2	3382.0	1.118961988	28.15730314	225.9011697	278.8045841	0.001383764	1.133819633	137.6459435	21623	146.5673649	0.0
5	seg9	551.0	4533.0	29978081	551.4	4842.0	0.083098169	1.470747341	524.7150461	231.1111111	304.5332254	4139.846469	0.001377035	1.130386295	458.05	2030.0	0	54	1801	528.0	4055.0	1.143734322	9.084271267	212.0364571	378.3786193	0.005281131	1.016060897	77.94960905	12480	58.78008736	1.0
5	seg8	525.65	3886.5	29994716	544.1	4842.0	0.083098169	1.526326056	524.7694782	225.9583333	293.490948	4262.679612	0.001563586	1.107780618	458.05	1004.0	0	48	1802	527.05	3767.0	1.184733759	9.789594178	218.0824515	394.279501	0.005261029	1.059198091	71.73732466	10846	50.95790845	1.0
5	seg5	515.65	4456.0	29989664	540.3	5037.0	0.075412789	1.317854707	518.9569468	213.7058824	244.7004171	4313.642367	0.001465708	1.081646524	464.6	3137.0	0	34	1796	520.2	3908.5	1.261193221	10.90968149	139.1586253	247.5438754	0.003923233	1.032691942	43.48920534	7266	34.61268878	1.0
5	seg7	525.65	3886.5	29994716	544.1	4842.0	0.083098169	1.526326056	524.7694782	225.9583333	293.490948	4262.679612	0.001563586	1.107780618	458.05	1004.0	0	48	1802	527.05	3767.0	1.184733759	9.789594178	218.0824515	394.279501	0.005261029	1.059198091	71.73732466	10846	50.95790845	1.0
5	seg6	529.65	4055.0	29988233	536.4	4804.0	0.043953405	1.457154947	523.7281568	248.3076923	311.5249617	4228.258147	0.001161591	1.163846901	464.6	3249.5	0	52	1794	506.55	3895.5	1.21454798	8.370718828	146.1221002	264.56999	0.002526293	1.111283653	74.31490231	12912	58.19234504	1.0
5	seg10	530.1	4126.0	29992995	551.4	4932.0	0.077874512	1.465037164	527.1637122	217.4909091	315.0924467	4104.487487	0.001244176	1.188167298	458.05	2306.0	0	55	1798	534.3	4748.0	1.099620207	8.939463958	157.1552515	312.9145799	0.004099225	0.96515977	79.11200688	11962	62.97286678	0.0
5	seg3	508.05	3745.0	29978039	521.1	4954.0	0.175043536	1.412932635	506.8135529	226.0	429.2990773	4338.804536	0.001520343	1.251133667	486.1	2142.0	0	53	1801	501.2	4263.0	1.113593269	6.976007718	140.8315961	296.725816	0.006620253	1.012493091	73.47249701	11978	63.80781701	1.0
5	seg2	489.45	4774.0	29978096	506.85	4981.0	0.075417317	1.382429645	486.1620301	256.2368421	355.711891	4324.396787	0.001075704	1.203458297	462.9	2093.0	0	76	1801	485.8	4219.5	1.055219071	10.88969845	170.6292565	311.451595	0.002865754	0.954022072	103.6822233	19474	89.05591399	1.0
5	seg15	557.0	3945.0	29975035	576.5	4780.0	0.071990393	1.457607084	538.3005627	224.2571429	469.4893684	4130.099678	0.001665341	1.113764329	465.65	2632.0	0	35	1782	536.15	4489.0	1.182054421	21.20039658	119.8853234	208.5250724	0.004750781	1.004368629	49.55864084	7849	36.75422286	1.0
5	seg13	519.5	3850.5	29980683	569.9	5285.0	0.059024859	1.260299638	513.1487936	214.3913043	253.7962497	4060.33378	0.001063932	1.204249397	478.7	2593.0	0	46	1786	569.9	5110.0	1.220617921	13.70283853	125.1646876	220.662121	0.002567876	1.140409071	56.71348373	9862	52.98697347	1.0
5	seg14	545.6	4649.5	29975034	576.5	4780.0	0.071990393	1.449453246	539.0970015	216.5897436	449.3238138	4150.551724	0.001386509	1.198277755	465.65	2632.0	0	39	1782	553.5	4269.5	1.151656298	20.49929022	108.1426246	203.770732	0.004287867	0.998474741	55.07922334	8447	44.33627695	1.0
5	seg12	529.7	4255.5	29974148	551.4	4932.0	0.077874512	1.60137808	531.0335994	242.9714286	262.4773689	4216.270152	0.001003235	1.22737217	517.95	1546.0	0	70	1795	522.8	3956.0	0.949102466	5.904426202	154.3525957	291.8483967	0.003523943	0.928199077	110.4950875	17008	83.46130756	1.0
5	seg17	510.3	3572.0	29985166	511.2	4687.0	0.011047733	1.382429089	476.1033384	208.1904762	286.1496847	3746.992413	0.001003129	1.335523162	417.7	3328.0	0	42	1782	418.0	3678.0	1.131733826	31.12931011	115.7417727	209.5437744	0.001459439	1.064264506	56.67959264	8744	53.42092647	1.0
6	seg9	507.3	3900.5	29978107	519.55	4847.5	0.061666867	1.597795647	506.2997967	271.0449438	212.3378024	4059.270616	0.001078056	1.5528156	490.5	1990.0	0	89	1801	492.25	4273.0	1.129407576	7.012477566	179.2283276	288.8117644	0.002707365	0.952314296	140.606017	24123	135.0949572	1.0
6	seg8	513.7	3923.0	29994743	539.75	4898.5	0.031375728	1.56408555	514.2373268	265.4222222	233.4436108	4152.143187	0.000972315	1.571136916	490.5	1883.0	0	90	1802	539.75	3949.0	1.139158787	16.02523302	149.6527049	307.7072132	0.002152198	1.03069179	139.2036139	23888	138.2600486	1.0
6	seg5	536.5	4061.5	29978120	546.2	4305.0	0.085504984	1.533241127	537.1012307	293.5529412	206.525594	3991.279336	0.000794195	1.482593303	528.6	2011.5	0	85	1801	529.1	3924.5	1.158080479	3.777176808	177.3232524	155.4975114	0.002910305	1.072246382	128.7922546	24952	123.0552441	1.0
6	seg7	513.7	3923.0	29994743	539.75	4898.5	0.031375728	1.56408555	514.2373268	265.4222222	233.4436108	4152.143187	0.000972315	1.571136916	490.5	1883.0	0	90	1802	539.75	3949.0	1.139158787	16.02523302	149.6527049	307.7072132	0.002152198	1.03069179	139.2036139	23888	138.2600486	1.0
6	seg6	498.75	3852.5	29978094	546.2	4898.5	0.031375728	1.523071523	523.633815	259.9787234	230.9517848	4190.956358	0.000922618	1.601835906	490.5	1883.0	0	94	1801	540.2	4280.5	1.191223558	19.08145869	138.7069301	266.0701538	0.002028306	1.0836278	141.6456517	24438	147.3689033	1.0
6	seg1	635.0	4267.0	29994775	641.2	4386.0	0.053977784	1.449486818	633.4906678	337.8266667	254.4550262	3992.26855	0.000844138	1.550213604	625.7	2349.0	0	75	1802	626.8	3906.0	1.11332315	3.088954357	217.235168	182.7608693	0.002501896	1.075690482	107.2620245	25337	113.1655931	1.0
6	seg10	502.7	4045.0	29994771	518.55	4374.5	0.061666867	1.584464758	508.0180229	298.0240964	208.8308592	3928.910602	0.000873519	1.508434803	494.2	1990.0	0	83	1802	507.75	3867.5	1.014962452	4.505891956	198.1099089	169.5712873	0.002523761	1.006798197	129.9261101	24736	122.183219	0.0
6	seg3	628.05	4165.5	29978147	632.85	4976.0	0.091504053	1.506291551	627.2553807	372.9859155	270.8469084	4097.79565	0.00101493	1.605094043	618.5	1889.0	0	71	1801	626.2	4048.5	1.068674436	2.528684175	270.5632481	204.2452202	0.004355649	1.001440841	105.4404086	26482	110.7514889	1.0
6	seg2	627.65	4084.0	29994746	644.5	4615.5	0.085619934	1.366816007	630.760327	315.6025641	264.4614754	4177.173551	0.001081067	1.532737987	623.4	1986.0	0	78	1802	632.3	3996.5	1.243107184	4.12250475	188.3033846	172.1530617	0.003560238	1.18228945	105.2448326	24617	116.488087	0.0
6	seg15	537.75	4020.5	29978128	656.4	5101.0	0.21915773	1.450298867	541.5692443	355.115942	302.1528619	3836.964766	0.001063314	1.622481921	521.35	0.928	0	69	1801	644.75	3410.5	0.998872895	32.3208058	239.6236962	346.4433628	0.006288529	1.014418019	98.62032295	24503	108.7062887	1.0
6	seg13	644.5	3836.0	29978115	656.4	4101.0	0.060045635	1.584914348	646.102138	334.8815789	291.0665548	3670.593786	0.000750909	1.369448186	636.8	1892.0	0	76	1801	654.75	3827.0	1.236698784	3.426172251	206.2513655	184.0667985	0.002105694	1.027603738	118.8685761	25451	101.3391657	1.0
6	seg14	524.6	3908.5	29978126	656.4	5101.0	0.21915773	1.516486254	552.60367	351.6760563	307.8102413	3799.40244	0.001055311	1.582351174	521.35	0.928	0	71	1801	642.95	3710.0	1.01609987	43.58286436	229.8467673	362.0340453	0.006248897	1.00713838	106.1540378	24969	109.182231	1.0
6	seg12	505.8	3946.0	29978127	518.55	4418.0	0.106581002	1.593045216	507.0469052	323.7564103	246.9111911	3968.404884	0.00086366	1.487556141	494.2	1517.0	0	78	1801	508.35	3921.5	0.914815998	4.114861551	186.8806957	223.4500374	0.003701767	0.964385409	122.6644816	25253	113.0542667	1.0
6	seg17	662.6	3861.5	29978101	673.0	4160.0	0.069112526	1.478972761	664.9829533	321.675	252.7960364	3777.392816	0.000929355	1.555502319	659.0	2278.5	0	80	1801	671.05	4082.5	1.220220156	2.987672934	186.1042838	181.223986	0.002954545	1.123090653	116.8388481	25734	121.3291809	1.0
7	seg16	496.2	3347.0	29979530	595.4	4687.5	0.054157911	1.461842371	494.2090555	232.3538462	342.3087729	3799.236568	0.000904325	1.449275859	452.45	2147.0	0	65	1769	484.9	3882.5	1.119794465	40.54622663	182.4502013	348.7670707	0.002351631	1.093288825	93.55791172	15103	91.30437914	0.0
7	seg9	457.7	3504.0	29985474	479.9	4002.0	0.043620534	1.547267164	459.4050549	195.6296296	325.3549341	3564.693407	0.000873555	1.262295774	442.0	2116.0	0	27	1729	462.8	3998.0	1.173259686	5.332083998	85.59976103	183.2943036	0.002257627	1.059708154	40.22894628	5282	31.55739434	1.0
7	seg8	453.4	3325.5	35746322	479.9	4264.0	0.059711798	1.475691409	460.0010559	198.0	315.4735904	3736.542857	0.00088669	1.416739255	433.6	1927.0	0	52	2069	448.0	3654.0	1.099609276	4.84263258	73.82756805	266.5255378	0.002454815	1.123578045	75.26026185	10296	70.83696273	1.0
7	seg5	444.7	3554.0	29986596	522.8	4288.5	0.027981266	1.487813734	466.3121469	177.5	327.3030429	3713.707156	0.001014241	1.408064221	432.8	2604.0	0	38	1739	477.3	3315.5	0.954720772	27.91347714	125.240903	258.7796276	0.001986211	0.794935579	55.04910815	6745	50.69031197	1.0
7	seg4	474.45	3755.0	29988496	571.2	4381.5	0.048937192	1.537875064	491.2493492	209.5952381	400.5967718	3822.939986	0.000932009	1.676097588	429.6	2273.0	0	84	1794	458.1	4042.0	1.143854426	26.28903809	141.8131402	245.3564797	0.002573611	1.029517362	127.6436303	17606	137.4400022	1.0
7	seg7	453.4	3325.5	35746322	479.9	4264.0	0.059711798	1.475691409	460.0010559	198.0	315.4735904	3736.542857	0.00088669	1.416739255	433.6	1927.0	0	52	2069	448.0	3654.0	1.099609276	4.84263258	73.82756805	266.5255378	0.002454815	1.123578045	75.26026185	10296	70.83696273	0.0
7	seg6	460.85	3442.0	29993880	467.05	4264.0	0.059711798	1.463055652	457.8076115	189.8301887	286.3970456	3747.350394	0.000885743	1.522563196	433.6	1927.0	0	53	1747	445.6	3541.5	1.122618207	6.054141495	77.78613082	268.6367368	0.002529887	1.079738789	76.07889393	10061	77.65072298	1.0
7	seg1	461.1	4202.5	29973360	474.5	4326.0	0.031283776	1.569938773	450.7404057	188.1724138	327.8005108	4045.907346	0.001029983	1.561617069	429.2	2229.0	0	58	1778	462.7	3921.0	1.145407258	9.265189774	89.18208024	154.5015796	0.002236661	1.035056164	89.48651003	10914	87.45055586	0.0
7	seg10	484.7	3293.0	29979530	595.4	4687.5	0.036147472	1.443183863	494.1345722	233.90625	354.7930911	3810.466724	0.000845084	1.431142586	452.45	2893.0	0	64	1769	489.15	3801.5	1.120019253	40.49935331	183.0791934	335.709381	0.001729264	1.088815243	90.92058335	14970	88.7308403	1.0
7	seg3	425.7	3593.0	44918763	467.9	4637.0	0.129698571	1.420298863	436.3839978	192.25	502.3754794	3842.570582	0.001296861	1.253895694	412.7	1464.0	0	56	2666	467.9	3934.0	1.107494042	9.880379196	117.3131396	204.6612288	0.004694349	1.044632561	78.11643747	10766	67.71036745	1.0
7	seg2	452.5	3744.5	29990282	486.5	4551.0	0.057944037	1.545025888	466.7701166	219.5974026	382.8246116	3990.84949	0.000879919	1.645086486	445.2	2214.0	0	77	1798	449.85	3978.5	1.116175169	10.47268511	95.71768518	183.5060068	0.002486236	1.027315621	117.4219675	16909	123.3814864	0.0
7	seg15	569.25	3557.5	29981707	569.25	4195.0	0.035875113	1.387528237	518.2250822	209.6111111	387.2228955	3611.867599	0.001120962	1.578491462	485.0	2490.0	0	36	1773	543.25	3865.0	1.129566404	19.59432074	134.2895119	272.6743343	0.002739606	1.112500013	48.56348831	7546	53.66870971	1.0
