,Recording timestamp,Eye movement type,gaze_direction
2430,415921984,EyesNotFound,screen
2431,415938639,EyesNotFound,screen
2432,415955294,EyesNotFound,screen
2433,415971948,EyesNotFound,screen
2434,415988603,EyesNotFound,screen
2435,416005257,EyesNotFound,screen
2436,416021911,EyesNotFound,screen
2437,416038566,EyesNotFound,screen
2438,416055221,EyesNotFound,screen
2439,416071876,EyesNotFound,screen
2440,416088530,EyesNotFound,screen
2441,416105185,EyesNotFound,screen
2442,416121840,EyesNotFound,screen
2443,416138494,EyesNotFound,screen
2444,416155149,EyesNotFound,screen
2445,416171804,EyesNotFound,screen
2446,416188458,EyesNotFound,screen
2447,416205113,EyesNotFound,screen
2448,416221768,EyesNotFound,screen
2449,416238421,EyesNotFound,screen
2450,416255076,EyesNotFound,screen
2451,416271731,EyesNotFound,screen
2452,416288385,EyesNotFound,screen
2453,416305040,EyesNotFound,screen
2454,416321695,EyesNotFound,screen
2455,416338350,EyesNotFound,screen
2456,416355004,EyesNotFound,screen
2457,416371659,EyesNotFound,screen
2458,416388314,EyesNotFound,screen
2459,416404968,EyesNotFound,screen
2460,416421623,EyesNotFound,screen
2461,416438278,EyesNotFound,screen
2462,416454932,EyesNotFound,screen
2463,416471586,EyesNotFound,screen
2464,416488241,EyesNotFound,screen
2465,416504895,EyesNotFound,screen
2466,416521550,EyesNotFound,screen
2467,416538205,EyesNotFound,screen
2468,416554859,EyesNotFound,screen
2469,416571514,EyesNotFound,screen
2470,416588169,EyesNotFound,screen
2471,416604824,EyesNotFound,screen
2472,416621478,EyesNotFound,screen
2473,416638133,EyesNotFound,screen
2512,417287663,EyesNotFound,screen
2513,417304317,EyesNotFound,screen
2514,417320972,EyesNotFound,screen
2515,417337627,EyesNotFound,screen
2516,417354281,EyesNotFound,screen
2517,417370936,EyesNotFound,screen
2518,417387590,EyesNotFound,screen
2519,417404245,EyesNotFound,screen
2520,417420899,EyesNotFound,screen
2521,417437554,EyesNotFound,screen
2522,417454209,EyesNotFound,screen
2523,417470863,EyesNotFound,screen
2524,417487518,EyesNotFound,screen
2525,417504173,EyesNotFound,screen
2526,417520827,EyesNotFound,screen
2527,417537482,EyesNotFound,screen
2528,417554137,EyesNotFound,screen
2529,417570791,EyesNotFound,screen
2530,417587446,EyesNotFound,screen
2531,417604101,EyesNotFound,screen
2532,417620754,EyesNotFound,screen
2533,417637409,EyesNotFound,screen
2534,417654064,EyesNotFound,screen
2535,417670719,EyesNotFound,screen
2536,417687373,EyesNotFound,screen
2537,417704028,EyesNotFound,screen
2538,417720683,EyesNotFound,screen
2539,417737337,EyesNotFound,screen
2540,417753992,EyesNotFound,screen
2541,417770647,EyesNotFound,screen
2542,417787301,EyesNotFound,screen
2543,417803956,EyesNotFound,screen
2544,417820611,EyesNotFound,screen
2545,417837265,EyesNotFound,screen
2546,417853919,EyesNotFound,screen
2547,417870574,EyesNotFound,screen
2548,417887228,EyesNotFound,screen
2549,417903883,EyesNotFound,screen
2550,417920538,EyesNotFound,screen
2551,417937193,EyesNotFound,screen
2552,417953847,EyesNotFound,screen
2553,417970502,EyesNotFound,screen
2554,417987157,EyesNotFound,screen
2555,418003811,EyesNotFound,screen
2556,418020466,EyesNotFound,screen
2557,418037121,EyesNotFound,screen
2558,418053775,EyesNotFound,screen
2559,418070430,EyesNotFound,screen
2560,418087084,EyesNotFound,screen
2561,418103738,EyesNotFound,screen
2562,418120393,EyesNotFound,screen
